gen,pop_size,TotalLostPackets_media,delayMedio_media,throughputMedioBPS_media,simulations_count
28, 30, 309.4542857142858, 0.01293384929485238, 938054900.5419049, 694
29, 30, 338.312380952381, 0.012923409949393335, 936771014.2228818, 715
30, 30, 300.29904761904766, 0.012660540396321905, 950035343.759979, 736
31, 30, 322.71523809523813, 0.012926016888881902, 936067731.2733514, 756
32, 30, 318.9599999999999, 0.012952086216856193, 933500846.5373361, 777
33, 30, 341.5095238095238, 0.013102126115297147, 927716770.1455499, 797
34, 30, 319.53238095238095, 0.013188096919514287, 931949177.6825948, 818
35, 30, 310.42, 0.013168388415294286, 927342533.4308265, 838
36, 30, 312.81142857142856, 0.012962294365249526, 936158042.2787548, 858
37, 30, 318.21904761904767, 0.01276946240660857, 949503061.859393, 878
38, 30, 281.6504761904762, 0.012734645829324763, 949273979.4589124, 899
39, 30, 314.2257142857143, 0.012771062082290476, 955673390.71311, 918
40, 30, 319.2533333333334, 0.012769533752732383, 939424475.2832316, 937
41, 30, 259.30476190476196, 0.012689394474063812, 933383399.6852889, 957
42, 30, 263.91428571428565, 0.012578355535602858, 939579288.7357173, 977
43, 30, 265.8247619047619, 0.012525613866591429, 947291078.2110678, 996
44, 30, 266.2457142857143, 0.012645510530784759, 946328138.9419097, 1015
45, 30, 266.2228571428571, 0.012583609181122855, 944944339.7214721, 1035
46, 30, 291.48190476190473, 0.012584763723147617, 943919676.9206276, 1055
47, 30, 308.0904761904761, 0.012872022554519047, 940512455.9931859, 1075
48, 30, 303.5447619047619, 0.012764559871964763, 949696704.3187022, 1093
49, 30, 311.65142857142865, 0.012830165209658094, 944772517.7491235, 1112
50, 30, 101.28952380952381, 0.008269351106493333, 1918695604.1841848, 1131
1, 35, 282.21523809523813, 0.012868480661167619, 918675774.7712002, 33
2, 35, 258.68095238095236, 0.012952303248246668, 899145933.475142, 66
3, 35, 273.895238095238, 0.012959604030372385, 901081882.817152, 100
4, 35, 265.4009523809524, 0.013012896786520001, 895537962.6688321, 132
5, 35, 241.91809523809525, 0.012860501302166668, 908867291.877732, 165
6, 35, 241.47619047619045, 0.01296478407544762, 909432175.0416695, 198
7, 35, 314.2238095238094, 0.013160926990475236, 900768192.8501487, 229
8, 35, 315.08761904761906, 0.013194098166393331, 905866556.1584412, 261
9, 35, 295.46285714285716, 0.013232940578588568, 905839084.4867233, 293
10, 35, 295.61428571428564, 0.013326421729959997, 899777640.9432732, 324
11, 35, 281.39809523809527, 0.013291414603129523, 897296216.8034638, 355
12, 35, 278.3342857142857, 0.013419585109098098, 893962018.5615968, 385
13, 35, 280.39142857142866, 0.013285796655458095, 902090402.216892, 415
14, 35, 298.8838095238094, 0.013207366851315237, 899328784.7334334, 445
15, 35, 298.60285714285715, 0.01353294548264, 898595337.2109425, 474
16, 35, 315.4657142857142, 0.013685464318242855, 902644915.3840992, 503
17, 35, 296.3228571428572, 0.013502854695841903, 899365974.5324652, 532
18, 35, 271.3571428571429, 0.013590783006675239, 893826103.9614137, 561
19, 35, 286.2409523809523, 0.013514711642380951, 895924138.1817006, 589
20, 35, 273.70190476190476, 0.013498931343379043, 893944910.6224288, 618
21, 35, 279.38476190476183, 0.013453469651525713, 890733494.7937297, 646
22, 35, 283.8666666666667, 0.013267644230523809, 899374269.9955572, 673
23, 35, 282.32666666666665, 0.013446319265247616, 890139506.9374632, 700
24, 35, 320.48095238095226, 0.013558996463632381, 900699471.1675307, 727
25, 35, 305.98952380952363, 0.013341354539708573, 906368284.9324788, 753
26, 35, 292.8038095238095, 0.013137469058984766, 925268252.7802113, 779
27, 35, 283.30571428571426, 0.013188202718193332, 917493241.1733373, 805
28, 35, 271.56666666666666, 0.013358956754094284, 906229096.8098347, 830
29, 35, 280.75809523809517, 0.013401315315917144, 902058256.4129738, 855
30, 35, 332.93047619047616, 0.013306776020799048, 926229812.7888919, 881
31, 35, 306.86666666666656, 0.013358482309706666, 913586204.6203213, 906
32, 35, 283.45238095238096, 0.013260023462579047, 916617116.900673, 932
33, 35, 267.9828571428572, 0.013161142456263809, 918538357.4542109, 957
34, 35, 311.0142857142856, 0.013195085877211429, 915484922.7238849, 981
35, 35, 284.51904761904757, 0.013166647548786667, 919139913.1554185, 1006
36, 35, 288.07047619047614, 0.013278891378098097, 914336664.6959587, 1030
37, 35, 321.22666666666663, 0.01311927795555524, 935288404.5884509, 1054
38, 35, 301.48761904761903, 0.01313288648900476, 944570724.76143, 1078
39, 35, 303.1599999999999, 0.013119165306510474, 941944010.3866965, 1101
40, 35, 342.25999999999993, 0.01312085003655714, 942084213.5771503, 1124
41, 35, 327.99428571428575, 0.013025249919983809, 942729187.4410727, 1147
42, 35, 337.9142857142857, 0.013301874817124758, 937724988.0976274, 1169
43, 35, 310.2933333333333, 0.013019795409742855, 936527300.4616271, 1192
44, 35, 321.65238095238095, 0.012764345897081902, 946272150.5146686, 1213
45, 35, 290.312380952381, 0.012676146840779046, 947866240.0470223, 1235
46, 35, 287.47523809523807, 0.013032250337605715, 920878514.783751, 1256
47, 35, 285.2561904761905, 0.01313386521904476, 918700859.5212547, 1277
48, 35, 305.0733333333334, 0.013273576784970475, 916639731.4504762, 1298
49, 35, 330.35714285714283, 0.013466880928459995, 936542016.6110997, 1319
