gen,pop_size,TotalLostPackets_media,delayMedio_media,throughputMedioBPS_media,simulations_count
37, 10, 310.1862857142857, 0.011601125772850284, 1075313215.9557743, 290
38, 10, 303.9645714285714, 0.01148866687066457, 1075855733.644357, 297
39, 10, 322.7977142857142, 0.011542913798342287, 1076267440.5715854, 305
40, 10, 308.77485714285706, 0.011638350164415428, 1067126991.4613403, 312
41, 10, 332.6822857142856, 0.011314422105748002, 1111680237.3319528, 318
42, 10, 337.45771428571425, 0.011420265635706856, 1107302960.5586774, 325
43, 10, 310.7605714285713, 0.01117592703991943, 1114679268.0965316, 332
44, 10, 316.5234285714285, 0.011203910056634285, 1114418118.7907379, 339
45, 10, 306.33428571428567, 0.011119281262858858, 1121444324.4278734, 346
46, 10, 299.75828571428565, 0.010881438674426855, 1141115829.0233185, 353
47, 10, 351.6531428571428, 0.011205591656307997, 1121000569.7839503, 361
48, 10, 330.20914285714287, 0.011155362254100569, 1120878529.3517654, 368
49, 10, 286.9342857142857, 0.010990265872117712, 1145808645.7506766, 374
50, 10, 301.42399999999999, 0.010990265872114712, 1984228286.75005, 382
1, 15, 320.94000000000005, 0.01196941827002286, 997308772.5383844, 14
2, 15, 327.56857142857143, 0.012126459745492573, 990102544.8745875, 27
3, 15, 285.7028571428571, 0.012355409939781715, 983518354.9303293, 41
4, 15, 274.6222857142857, 0.01237785546174286, 993411817.7851307, 54
5, 15, 286.4348571428571, 0.01224114774200457, 1002553614.8773792, 67
6, 15, 295.19999999999976, 0.012504813477158283, 975188369.065299, 80
7, 15, 309.4314285714284, 0.012693993441973712, 973009020.6632019, 93
8, 15, 332.28914285714285, 0.012206874512785707, 1019556387.7666366, 105
9, 15, 320.84057142857137, 0.012626923593161709, 983123672.2157302, 117
10, 15, 291.1119999999999, 0.01261975667468514, 975250515.349993, 129
11, 15, 304.31942857142855, 0.012467601649437714, 997575682.1618707, 141
12, 15, 332.5897142857143, 0.01280940971833028, 964487456.2918766, 153
13, 15, 345.61199999999997, 0.012765265725063995, 967594212.58599, 165
14, 15, 333.8731428571428, 0.012418611471674286, 990521366.4462665, 176
15, 15, 320.1188571428571, 0.012411054090781139, 980242903.9414896, 188
16, 15, 348.3217142857143, 0.012686005494375999, 978612239.3236396, 199
17, 15, 339.86057142857135, 0.01248942353028971, 986793163.929552, 210
18, 15, 341.63771428571425, 0.012151972284150854, 1026035043.6160442, 221
19, 15, 384.9862857142856, 0.012344985654272571, 1013650716.5970076, 232
20, 15, 366.50057142857133, 0.011980854925892, 1041318302.662064, 243
21, 15, 333.61199999999985, 0.011986393292910286, 1034382724.1352195, 254
22, 15, 340.1754285714285, 0.012138561524132573, 1012610981.8493918, 265
23, 15, 351.06799999999987, 0.012361351879675431, 1009629980.9749084, 275
24, 15, 346.30742857142855, 0.01197970663902857, 1043066342.4932923, 286
25, 15, 323.4891428571428, 0.012009891747779427, 1035694870.0541905, 296
26, 15, 360.5942857142856, 0.01224298920134571, 1025735257.3389633, 306
27, 15, 361.81371428571424, 0.012581890412491999, 1006370371.3921072, 317
28, 15, 318.1942857142856, 0.012377228836110286, 1014662383.1668555, 328
29, 15, 327.7674285714284, 0.01242344489868457, 1017678126.6159656, 338
30, 15, 342.6068571428571, 0.012566362509601716, 1003937330.2424937, 349
31, 15, 333.8754285714286, 0.012480501318467426, 1006944021.8728082, 359
32, 15, 293.1205714285714, 0.012245331145664567, 1015538868.2805297, 369
33, 15, 323.2011428571427, 0.012276477828268573, 1024456491.4920627, 380
34, 15, 321.4297142857141, 0.012333758630531998, 1015547075.205548, 390
35, 15, 323.9245714285713, 0.012720992847671428, 987167463.0454494, 401
36, 15, 290.12285714285713, 0.012468400833706856, 987230793.0264343, 412
37, 15, 320.3799999999999, 0.012508971820113714, 1000468192.9976097, 422
38, 15, 332.00114285714267, 0.012308180485804, 1022724873.9341381, 433
39, 15, 310.17942857142845, 0.012023548666310856, 1040520289.5917172, 444
40, 15, 319.27085714285704, 0.011993744946298856, 1041570053.1691158, 455
41, 15, 348.12628571428564, 0.011998110420370857, 1041785130.0060165, 465
42, 15, 285.0719999999999, 0.011956967878156, 1025277248.719445, 476
43, 15, 314.0994285714285, 0.01222490040992629, 998755349.9827721, 486
44, 15, 334.80571428571426, 0.012225594861288573, 1022374670.2967964, 496
45, 15, 308.16342857142854, 0.012343176760172573, 1014531824.0970366, 506
46, 15, 343.72971428571424, 0.01214631892473714, 1020945489.0234834, 516
47, 15, 304.81828571428554, 0.012299509377026858, 1015397331.2727889, 526
48, 15, 301.9514285714285, 0.012223697781514857, 1019052196.1977724, 536
49, 15, 315.1914285714285, 0.011822084520929713, 1051651390.5874325, 546
50, 15, 334.6737142857143, 0.011822084520219713, 1610439819.637514, 557
1, 20, 301.0160000000001, 0.011945043407559426, 983239522.3823493, 18
2, 20, 272.61885714285705, 0.011989243517270853, 983534230.8014963, 37
3, 20, 290.3314285714285, 0.012542159724128001, 962634911.9836361, 55
4, 20, 319.024, 0.012732770835862859, 954041517.4734632, 73
5, 20, 317.77257142857144, 0.012591024013863427, 959778685.2728753, 91
6, 20, 286.4548571428571, 0.012484785458274856, 971040237.4107654, 109
7, 20, 347.7559999999999, 0.012595784424385713, 972345030.5066813, 127
8, 20, 346.0097142857142, 0.012865489622121716, 959824788.4020927, 145
9, 20, 327.51371428571423, 0.012796427896830284, 963112748.4620067, 162
10, 20, 317.08685714285707, 0.012501276825421716, 972612475.468144, 180
11, 20, 340.8931428571429, 0.01297050517799257, 957724862.5515178, 197
12, 20, 347.84514285714295, 0.012986809174301143, 953314872.3730822, 214
13, 20, 369.66342857142877, 0.012938311264427425, 963464475.516357, 231
14, 20, 367.9325714285714, 0.01285387883340971, 967729730.0675119, 248
15, 20, 355.1097142857141, 0.012752368665801136, 966427096.8371266, 265
16, 20, 388.6731428571428, 0.012733369821097143, 972957120.6970704, 281
17, 20, 351.20685714285713, 0.012601194816808003, 982206516.0291319, 297
18, 20, 326.6651428571429, 0.012570228756760574, 982598099.8235234, 313
19, 20, 322.5371428571428, 0.012606816165521714, 976925866.6086721, 329
20, 20, 335.48228571428575, 0.012856829476220001, 957374579.3828508, 345
21, 20, 323.58799999999997, 0.012719468948769146, 952828619.9115866, 361
22, 20, 329.04400000000004, 0.012830765479975432, 956111744.9432902, 376
23, 20, 341.21485714285706, 0.012991708387669713, 951868709.3496785, 392
24, 20, 352.7222857142856, 0.012815015592208571, 961268379.9625709, 407
25, 20, 358.2902857142857, 0.012876732782095428, 977521693.3455272, 423
26, 20, 386.5177142857143, 0.013018034782492574, 976917698.5163924, 438
27, 20, 342.3377142857142, 0.012921346759577717, 972777415.2325814, 453
28, 20, 345.7468571428572, 0.012450040757204574, 1001179959.1017299, 468
29, 20, 355.2737142857142, 0.012806335224677716, 983487449.985896, 483
30, 20, 338.152, 0.012793489628914287, 982350994.615926, 498
31, 20, 330.3931428571429, 0.01252820267194057, 992108045.8838266, 513
32, 20, 308.38457142857123, 0.01277603306525486, 962202476.927879, 528
33, 20, 343.5685714285714, 0.012589859194250857, 975528979.8231828, 543
34, 20, 341.0251428571427, 0.01250098197723657, 1002803862.3581167, 557
35, 20, 331.72171428571426, 0.0124310400363, 1007235581.8549038, 572
36, 20, 328.1702857142857, 0.012574024640804572, 996641643.5645467, 587
37, 20, 330.9331428571428, 0.012609639006327434, 991893364.5975679, 602
38, 20, 295.4359999999999, 0.012356564655225714, 998855822.5270102, 616
39, 20, 329.7182857142855, 0.01239814963939543, 1013261796.9677172, 630
40, 20, 334.6657142857141, 0.01247233180173543, 1011978702.0116447, 644
41, 20, 308.4171428571428, 0.012214725526799999, 1024541033.8660871, 658
42, 20, 310.40742857142845, 0.012265128650472574, 1006038369.4875462, 672
43, 20, 311.3514285714285, 0.01220860443235086, 1007234640.4588658, 685
44, 20, 336.0468571428569, 0.012357935247950858, 1007271992.5541991, 699
45, 20, 316.2851428571427, 0.012372935949563426, 1006500508.356932, 713
46, 20, 335.390857142857, 0.012551540233955428, 1000292356.2873791, 726
47, 20, 340.35371428571415, 0.01249555313042743, 986687422.3185322, 739
48, 20, 357.8137142857142, 0.012541397698825143, 984574332.2859387, 752
49, 20, 365.10285714285715, 0.012607697078670859, 984456560.365454, 766
50, 20, 333.572, 0.012607697072610859, 1909345583.8720107, 779
1, 25, 278.9845714285713, 0.012241331773758286, 965254708.5642531, 23
2, 25, 281.5525714285714, 0.012551933698733144, 944018666.2922812, 47
3, 25, 301.73885714285706, 0.012922711528120577, 925629738.3287442, 70
4, 25, 287.2371428571428, 0.01280816231541543, 932174469.4837073, 93
5, 25, 277.69142857142856, 0.012854562268779426, 930121026.1614432, 116
6, 25, 291.96514285714284, 0.012886995172647995, 927575331.4758165, 139
7, 25, 328.33142857142855, 0.01300609658846228, 926831762.8812181, 161
8, 25, 309.73885714285706, 0.012848733014049716, 934859492.6786805, 182
9, 25, 335.88685714285714, 0.012993061306671431, 930616460.8366011, 204
10, 25, 346.1919999999999, 0.01314092618468686, 930160559.3011105, 225
11, 25, 330.2788571428571, 0.012992006504012001, 935119693.3801695, 246
12, 25, 331.3159999999999, 0.012934873629045147, 945729585.7324313, 268
13, 25, 314.9394285714285, 0.012813838752952576, 944952074.0935962, 288
14, 25, 331.14399999999995, 0.012629039915165714, 949614693.130741, 308
15, 25, 372.47714285714284, 0.013069201815222285, 938280652.9027561, 328
16, 25, 352.75542857142847, 0.013083458394833719, 932911532.70223, 347
17, 25, 321.2725714285714, 0.012886041713749716, 944636237.753848, 367
18, 25, 297.984, 0.013030191891322858, 942140073.4717841, 386
19, 25, 307.0497142857142, 0.012663924897541146, 972658641.2649301, 406
20, 25, 303.6971428571427, 0.012692371279452004, 958603836.9802132, 424
21, 25, 301.7051428571427, 0.01273985895353943, 963918313.803341, 443
22, 25, 289.9622857142856, 0.012628949953434858, 966092659.4831177, 461
23, 25, 306.33428571428567, 0.012890612009105715, 949903079.6656913, 480
24, 25, 325.9542857142856, 0.012712518836066286, 969485945.3010296, 499
25, 25, 333.4079999999999, 0.012617049666688, 983159622.3109683, 517
26, 25, 348.6982857142856, 0.012595764094477713, 989089543.1679084, 536
27, 25, 339.49085714285707, 0.013010636008175432, 963221754.0015204, 554
28, 25, 336.4845714285714, 0.012538790613117719, 996811581.0639734, 572
29, 25, 294.62228571428557, 0.012688346134125143, 975858852.1303898, 590
30, 25, 313.06285714285707, 0.012564278639492572, 979968063.7250359, 609
31, 25, 357.79142857142847, 0.012582030962638284, 990585618.7870483, 626
32, 25, 354.4451428571428, 0.012704795079324, 989136268.6037118, 644
33, 25, 359.46342857142844, 0.012762812866206858, 991575633.4914013, 662
34, 25, 343.5794285714285, 0.012743700031979433, 978736178.1029745, 680
35, 25, 349.7662857142857, 0.01265024977104229, 988876473.6891958, 697
36, 25, 395.0622857142857, 0.012723348237704575, 976575329.3258063, 715
37, 25, 422.45599999999996, 0.012784385214821146, 986416273.0571318, 732
38, 25, 393.9331428571428, 0.012863647847242858, 981815355.704779, 749
39, 25, 387.52857142857135, 0.012753618396486859, 983774547.2705369, 766
40, 25, 343.1594285714285, 0.012655616941053714, 978231162.5620499, 784
41, 25, 358.27714285714285, 0.012759509815338861, 980448046.4628367, 801
42, 25, 335.736, 0.012711470639060576, 978391256.3044165, 819
43, 25, 319.4177142857142, 0.012679297518072001, 977274717.6679975, 835
44, 25, 333.7857142857142, 0.012752943497069142, 981877568.2018832, 852
45, 25, 326.98057142857135, 0.012609082651930859, 986096086.0721518, 869
46, 25, 372.6085714285713, 0.012846366498888574, 970114970.1528355, 886
47, 25, 370.11714285714277, 0.012971367488597145, 964546257.3830974, 903
48, 25, 364.1885714285714, 0.012719413545745718, 977109499.8054591, 920
49, 25, 347.05142857142846, 0.012585053086533715, 975412568.6337581, 937
50, 25, 350.92742857142858, 0.012665084737416572, 2010120566.7488303, 953
1, 30, 276.99085714285707, 0.012580042844377718, 939513259.492485, 28
2, 30, 252.47714285714275, 0.012779645293696573, 917471281.343291, 57
3, 30, 274.0205714285714, 0.012975072542459998, 913012701.7846534, 85
4, 30, 275.5999999999999, 0.013006961120991428, 920805429.7533967, 112
5, 30, 290.25028571428567, 0.013177334469904574, 911525124.8041786, 140
6, 30, 281.45085714285705, 0.013263413827645147, 909784027.5095035, 167
7, 30, 289.45714285714274, 0.013237170249084001, 908420478.2117459, 194
8, 30, 266.79771428571416, 0.013047734652618284, 914626375.6084497, 221
9, 30, 288.80228571428563, 0.013144032405742287, 915655431.6322745, 247
10, 30, 291.618857142857, 0.013175283920128573, 914786023.8510845, 273
11, 30, 300.82457142857135, 0.013138912174235432, 924373881.6921479, 299
12, 30, 302.5599999999999, 0.01320410929185543, 916693081.3027754, 324
13, 30, 299.4074285714285, 0.013070033397425143, 921764495.5682834, 349
14, 30, 294.97257142857126, 0.012823572047665141, 929832255.7745445, 373
15, 30, 283.1479999999999, 0.01291120644588743, 926239103.7690936, 398
16, 30, 276.5577142857142, 0.012846552967833711, 930333026.3306459, 422
17, 30, 284.0422857142857, 0.01278135248117771, 937112064.9149196, 446
18, 30, 305.6537142857142, 0.01289201405525314, 933639312.2385706, 470
19, 30, 297.79371428571426, 0.012904200128003425, 929029192.4318383, 493
20, 30, 290.78342857142854, 0.012941771043783997, 935123670.269156, 516
21, 30, 300.82228571428567, 0.013017809599627433, 935626994.5572678, 539
22, 30, 309.64799999999997, 0.012952391317548573, 923480513.9885097, 562
23, 30, 295.7651428571428, 0.012785236339399429, 933951457.5761627, 585
24, 30, 316.8297142857142, 0.012918405492359428, 928817272.6426859, 607
25, 30, 310.76228571428555, 0.012904557542342286, 935272584.6716571, 629
26, 30, 332.8702857142855, 0.013036052423015998, 936962725.705166, 651
27, 30, 323.5342857142856, 0.01296457556571143, 953979112.7455659, 672
28, 30, 326.93542857142853, 0.012845095819724001, 951598159.8916564, 693
29, 30, 352.34457142857144, 0.012988990282422291, 940796902.0518761, 715
30, 30, 338.3354285714285, 0.012879831386853719, 944092991.6769699, 736
31, 30, 339.15085714285703, 0.012931200467085718, 942713616.1984198, 759
32, 30, 346.1731428571428, 0.013031023363367436, 942643039.7326573, 781
33, 30, 327.51942857142853, 0.013028678877968573, 952752578.708205, 802
34, 30, 375.0217142857143, 0.013304864350717715, 941064929.8061229, 824
35, 30, 340.84342857142855, 0.012973377451668003, 945646690.3523598, 844
36, 30, 310.02799999999985, 0.012934631570189717, 943950076.4292053, 866
37, 30, 347.09485714285705, 0.013198580401661714, 942802181.7997222, 887
38, 30, 313.2165714285714, 0.013184146862001145, 936861142.5736824, 907
39, 30, 310.85542857142855, 0.013198429020760002, 943736095.2339324, 928
40, 30, 335.134857142857, 0.013297219984566854, 943145639.6671572, 949
41, 30, 346.85485714285704, 0.013066288283837713, 944436137.9446498, 969
42, 30, 331.976, 0.01311587634169886, 942718542.6833212, 989
43, 30, 333.904, 0.013166897819264577, 942878069.1430824, 1008
44, 30, 339.501142857143, 0.01309115622300229, 948479267.0176499, 1028
45, 30, 331.07942857142865, 0.012828579806093716, 955938456.6610483, 1048
46, 30, 324.1782857142857, 0.012881055624386859, 943921160.7035583, 1068
47, 30, 323.3674285714285, 0.012809984089377715, 943691563.511006, 1087
48, 30, 325.9251428571428, 0.012695345543940003, 948439473.3590764, 1107
49, 30, 323.2588571428571, 0.012829146066602858, 947305722.8141502, 1126
50, 30, 323.55485714285713, 0.013414688800133139, 1970655947.4608626, 1146
1, 35, 257.0554285714285, 0.012937997391835423, 910142095.3934276, 33
2, 35, 287.2268571428571, 0.012880821325620571, 917644884.7581215, 67
3, 35, 272.4079999999999, 0.012980857701943429, 906459944.5483454, 100
4, 35, 275.9508571428571, 0.012998708362519998, 911023962.9382396, 132
5, 35, 279.56628571428575, 0.013200351607990284, 907428392.207289, 165
6, 35, 283.90342857142844, 0.013117329755402855, 914568724.2478887, 197
7, 35, 324.4462857142857, 0.013316101028136573, 913371633.6622722, 229
8, 35, 326.58514285714284, 0.013379477503517711, 914712222.5091399, 261
9, 35, 393.5314285714286, 0.013246472577272, 913443334.1771114, 292
10, 35, 316.11999999999983, 0.01325192618965943, 920385840.7655177, 323
11, 35, 307.3674285714284, 0.013257653534956006, 919654386.1878023, 354
12, 35, 308.7005714285713, 0.013143562711821148, 920895708.3036212, 384
13, 35, 264.05657142857143, 0.013089243331095426, 921397563.7652717, 414
14, 35, 293.1085714285714, 0.013006306026516572, 915696024.4280765, 444
15, 35, 299.430857142857, 0.013157617970765144, 911844487.7145145, 474
16, 35, 301.73999999999984, 0.013420623838753719, 912983446.1993384, 503
17, 35, 277.80228571428563, 0.01331131167876971, 911858557.9314663, 532
18, 35, 321.1708571428571, 0.013128803349523996, 927208963.8726342, 561
19, 35, 303.7314285714286, 0.012979718100232568, 931383268.3705956, 590
20, 35, 297.12114285714284, 0.012966656369303999, 931284656.0952512, 618
21, 35, 313.3485714285713, 0.013129327010274855, 922738133.5002146, 647
22, 35, 341.9582857142856, 0.013118471372873718, 927409748.4165074, 675
23, 35, 320.1662857142856, 0.013270013062671435, 926557892.1694784, 702
24, 35, 325.93085714285706, 0.013174685832726287, 924294618.223485, 729
25, 35, 326.4011428571428, 0.01295300613999886, 935221057.5114802, 757
26, 35, 313.7125714285714, 0.013064653475644575, 929413610.9692867, 784
27, 35, 307.336, 0.012781658560761713, 955812251.3652725, 810
28, 35, 330.79028571428563, 0.013152558881676, 935761181.0039777, 837
29, 35, 349.06571428571414, 0.013278424547216004, 936513709.7142596, 863
30, 35, 338.5085714285714, 0.013016798947457142, 952135100.0988415, 888
31, 35, 314.388, 0.012985571810202856, 940906279.713994, 913
32, 35, 330.53885714285707, 0.012883280534375999, 953860453.1002954, 938
33, 35, 334.5502857142856, 0.013017265780857717, 954944694.4394399, 963
34, 35, 363.7342857142857, 0.013085158930412002, 961001269.2169254, 988
35, 35, 306.2782857142856, 0.01315435393863029, 942868885.5979358, 1013
36, 35, 316.6148571428569, 0.013254050379676006, 936581434.0104259, 1038
37, 35, 334.5662857142855, 0.012927302354464576, 958408536.0852908, 1062
38, 35, 310.72114285714287, 0.012709253800989717, 962857290.2866626, 1086
39, 35, 328.1657142857142, 0.012738379948756574, 964042133.6421798, 1111
40, 35, 339.37085714285706, 0.01287983567890343, 960920011.485157, 1135
41, 35, 325.31371428571424, 0.012759534298176577, 959215537.501613, 1158
42, 35, 358.6268571428571, 0.012805341140692005, 969245714.8380955, 1183
43, 35, 324.01599999999985, 0.012646146781554856, 969094948.0304445, 1207
44, 35, 302.5925714285714, 0.012835158483835428, 955992799.2413762, 1232
45, 35, 301.48571428571427, 0.012740110111521718, 951255394.1164474, 1255
46, 35, 310.84342857142855, 0.012912118496064575, 947467020.5655257, 1278
47, 35, 321.2577142857142, 0.012723877273728574, 953408612.6889443, 1302
48, 35, 330.568, 0.012725648232519999, 956334049.28864, 1326
49, 35, 331.3862857142857, 0.012766418082926285, 955505201.9204718, 1349
50, 35, 379.7668571428571, 0.01346220511932571, 1697480819.227165, 1372
1, 40, 272.42685714285705, 0.012900009850557144, 910232880.9519066, 38
2, 40, 276.9594285714285, 0.012963079409392573, 903230223.644526, 76
3, 40, 220.15200000000002, 0.012820128205135433, 895219022.229831, 114
4, 40, 217.11142857142852, 0.013039742473445715, 889915799.349582, 151
5, 40, 267.4674285714285, 0.013043415821891429, 907584700.6266354, 188
6, 40, 259.52342857142855, 0.013079824059834854, 900205662.3479213, 226
7, 40, 272.56057142857134, 0.013064069334245141, 898277515.3842853, 262
8, 40, 271.4514285714284, 0.013250186059261143, 899144409.411135, 298
9, 40, 269.7662857142856, 0.013131805171549146, 904157060.3901529, 334
10, 40, 304.5805714285713, 0.013150065048601143, 904779985.0882529, 370
11, 40, 286.14857142857136, 0.01329391265994857, 904936629.2961373, 405
12, 40, 311.73314285714287, 0.013250967020181146, 904590434.6429775, 440
13, 40, 325.0999999999999, 0.013440539493166285, 902402262.358041, 475
14, 40, 310.85999999999996, 0.013209711913388003, 917283765.258487, 508
15, 40, 305.52228571428566, 0.013273661684450289, 905888388.1068811, 542
16, 40, 277.3011428571428, 0.013201144165473714, 905337026.2073319, 575
17, 40, 286.2651428571427, 0.01306839884360971, 917510100.6323597, 608
18, 40, 289.9262857142856, 0.013004630875802857, 920558126.5610404, 641
19, 40, 295.65028571428564, 0.01303710435427257, 918197198.178373, 673
20, 40, 297.15999999999985, 0.013190272431190858, 919210475.617638, 704
21, 40, 277.76799999999986, 0.01318210491532343, 918413227.6439335, 734
22, 40, 340.1725714285714, 0.013129467688179425, 922250831.6758063, 764
23, 40, 312.02628571428573, 0.013009873581577713, 927111852.9611226, 793
24, 40, 317.1834285714286, 0.013187986583085717, 920997777.1672566, 822
25, 40, 296.2674285714285, 0.013020829557750285, 920601221.9442949, 852
26, 40, 321.1217142857141, 0.012810239518206857, 926500333.4440302, 880
27, 40, 305.1388571428571, 0.012785743559043428, 925982152.7005806, 909
28, 40, 302.89085714285704, 0.012976999455405142, 924278413.4487649, 938
29, 40, 273.15085714285703, 0.012967273428236002, 925724718.3803735, 966
30, 40, 281.86342857142847, 0.01306060851764743, 926681513.0165344, 994
31, 40, 280.4617142857142, 0.013006367140674286, 921217381.0080762, 1021
32, 40, 305.8794285714285, 0.013113204787066282, 921104846.7971945, 1048
33, 40, 292.9519999999999, 0.013177442409288, 924169141.6788528, 1075
