gen,pop_size,TotalLostPackets_media,delayMedio_media,throughputMedioBPS_media,simulations_count
37, 15, 207.39142857142855, 0.010379955444865713, 1134320710.9583979, 483
38, 15, 312.80285714285714, 0.011302836499085717, 1026451580.4135973, 496
39, 15, 285.99142857142857, 0.012650839499402858, 954653476.8421924, 509
40, 15, 344.5342857142857, 0.011237076677534286, 1109311878.1062782, 522
41, 15, 382.66285714285715, 0.011487943473697143, 1073021254.4048332, 535
42, 15, 237.13142857142856, 0.011822464120771429, 1020766480.3407755, 548
43, 15, 321.89428571428573, 0.011865817451462857, 1032407972.2718427, 560
44, 15, 351.2457142857143, 0.011161594292508572, 1114413428.4092536, 573
45, 15, 307.2257142857143, 0.012145299856577143, 982233762.5004059, 586
46, 15, 257.4342857142857, 0.01210674133228, 997345270.6153762, 599
47, 15, 267.08857142857147, 0.010693608798400001, 1143402121.5315154, 611
48, 15, 399.18, 0.009023910683834287, 1296270526.3571093, 625
49, 15, 313.31714285714287, 0.010333881286631427, 1189131911.3550534, 638
50, 15, 182.74571428571429, 0.010955080542974286, 1114227128.6738138, 651
1, 20, 291.41714285714284, 0.011137653424154287, 1070761345.7837055, 19
2, 20, 196.25714285714287, 0.011763514604731429, 993574898.95485, 37
3, 20, 296.9857142857143, 0.012226036162342859, 995649757.6629738, 56
4, 20, 256.43142857142857, 0.010739010579145714, 1143601992.2159436, 75
5, 20, 191.99999999999994, 0.01136535510852, 1040948280.9659666, 93
6, 20, 205.30285714285714, 0.011328149947691428, 1076731286.076862, 112
7, 20, 236.18, 0.011994968387922857, 1033528968.077054, 130
8, 20, 325.62857142857143, 0.011298542993848571, 1064438422.4895422, 148
9, 20, 375.44, 0.011219408069997144, 1111285117.4798272, 166
10, 20, 306.2342857142857, 0.010852425772565715, 1116527862.6112115, 184
11, 20, 312.92571428571426, 0.011693383437722858, 1058287471.7538569, 202
12, 20, 333.0457142857143, 0.011885062040542857, 1013457189.5045145, 220
13, 20, 422.0942857142857, 0.012702990996065713, 1003417450.5232569, 237
14, 20, 393.4371428571428, 0.012700360641831426, 999839809.778578, 255
15, 20, 403.8142857142857, 0.012368924765682857, 1032956194.0911545, 273
16, 20, 366.40857142857146, 0.01121399263028, 1106242311.07272, 291
17, 20, 319.2714285714286, 0.011732801775017144, 1048686343.9758251, 308
18, 20, 308.1628571428571, 0.011669952840334286, 1045477205.1976379, 325
19, 20, 343.87428571428575, 0.010897656571537143, 1120250512.7966857, 342
20, 20, 467.61714285714277, 0.010062556984997143, 1246027489.2350783, 360
21, 20, 342.9342857142857, 0.010292413862182857, 1172835708.4400294, 378
22, 20, 260.7742857142857, 0.01071252129996857, 1100010948.9912121, 396
23, 20, 274.72285714285715, 0.011393955968908572, 1043841820.7751083, 414
24, 20, 317.4942857142857, 0.010642239415154287, 1156773550.9944367, 432
25, 20, 319.8714285714285, 0.011226656356177141, 1098078588.4576504, 450
26, 20, 277.6942857142857, 0.01188050744266857, 1014024157.942744, 467
27, 20, 232.58857142857147, 0.01117698191413143, 1069693566.3251116, 485
28, 20, 234.61714285714288, 0.011789713823242858, 1040509671.323369, 503
29, 20, 406.37428571428575, 0.011712114396685713, 1091958365.677843, 522
30, 20, 425.52857142857135, 0.01183069445758857, 1019580782.0774653, 540
31, 20, 342.93142857142857, 0.012110930567231431, 980425923.2223612, 559
32, 20, 289.85714285714283, 0.012078610497594287, 1007171535.176439, 577
33, 20, 379.15142857142854, 0.011426385049342857, 1098645529.9970753, 594
34, 20, 322.22285714285715, 0.010730253403480002, 1116609741.7463536, 612
35, 20, 363.03714285714284, 0.011999641532954287, 1008524381.8747908, 630
36, 20, 321.58857142857136, 0.011865131487237142, 1015456295.8755754, 648
37, 20, 300.9057142857143, 0.012108925682394283, 1003675959.1088222, 666
38, 20, 242.08, 0.011497573843117143, 1043784369.2875706, 683
39, 20, 423.75428571428574, 0.011177645392257143, 1112372644.8220742, 700
40, 20, 258.7114285714286, 0.011906996057777144, 997678088.2037159, 718
41, 20, 261.15714285714284, 0.011494967200871429, 1020778981.492603, 735
42, 20, 233.66571428571427, 0.012092846424045714, 1000462727.5248632, 752
43, 20, 238.16285714285715, 0.011897820056545714, 977541803.4778335, 770
44, 20, 221.10285714285715, 0.011927919116114285, 994537423.1908853, 788
45, 20, 285.8885714285714, 0.012529748831157145, 944647421.1498327, 805
46, 20, 323.9971428571428, 0.011534116481197143, 1041818576.926728, 822
47, 20, 284.98285714285714, 0.012510508953822858, 935160941.1613678, 839
48, 20, 260.12, 0.013026730043574287, 894811859.6181339, 856
49, 20, 289.5857142857143, 0.012697193703097142, 928315469.1822541, 874
50, 20, 317.8885714285714, 0.012717471124171428, 924950511.7384104, 891
1, 25, 283.54, 0.012240168174431429, 972584793.3091027, 24
2, 25, 244.11428571428573, 0.01266386032528, 928821157.9109685, 47
3, 25, 212.10571428571424, 0.011822564087828571, 985229768.430167, 70
4, 25, 197.92285714285714, 0.010918785701534286, 1111301550.7383857, 93
5, 25, 320.57142857142856, 0.01227529812888, 1004836143.1199242, 116
6, 25, 353.08857142857147, 0.012820462651237142, 979672732.8580656, 139
7, 25, 340.4314285714285, 0.01200875084918, 1027367193.4855793, 162
8, 25, 258.62857142857143, 0.010810089335171429, 1093802296.584658, 186
9, 25, 216.83714285714285, 0.011280646798294285, 1044849439.4560391, 209
10, 25, 216.1342857142857, 0.01193434852606, 996243765.9131324, 232
11, 25, 179.50571428571428, 0.011676070589942859, 1019737701.1292534, 256
12, 25, 214.3114285714286, 0.01082687586740286, 1050019183.0020262, 278
13, 25, 261.9142857142857, 0.01125246920724, 1057861447.6455259, 301
14, 25, 230.5714285714286, 0.01070589575712, 1095364864.577773, 324
15, 25, 325.8228571428571, 0.011279767607705713, 1083794506.1624532, 347
16, 25, 242.67142857142858, 0.010808194768631426, 1084323866.5297894, 370
17, 25, 198.04285714285712, 0.011189837246505714, 1078078910.6483862, 391
18, 25, 312.64, 0.01127240929002, 1097739343.4171934, 414
19, 25, 330.01142857142855, 0.01170752793122, 1083345353.357714, 437
20, 25, 339.54857142857134, 0.011484936181642858, 1082906548.498354, 458
21, 25, 234.06, 0.012072808892645715, 968673971.8957754, 480
22, 25, 333.8828571428571, 0.01067905859651143, 1091749660.4437034, 502
23, 25, 271.95428571428573, 0.012533789866180003, 932500174.6743635, 524
24, 25, 238.57999999999998, 0.012231614998108572, 960072320.1189296, 546
25, 25, 240.71142857142854, 0.011550028303702855, 1032867701.7095276, 568
26, 25, 330.0257142857143, 0.012217357655905713, 956665326.136214, 590
27, 25, 396.29428571428576, 0.01256913806281143, 982095780.8260853, 611
28, 25, 370.24857142857144, 0.01218044960896857, 1035839109.8671421, 632
29, 25, 286.04857142857145, 0.01104006860254, 1077886756.7564049, 654
30, 25, 326.6714285714286, 0.010513014568008572, 1102552454.4539218, 675
31, 25, 316.7342857142857, 0.011071077169317146, 1095714550.7789733, 697
32, 25, 278.9971428571429, 0.011643217791357144, 1024730783.7491724, 720
33, 25, 323.86285714285714, 0.011282150502354284, 1076988380.784815, 742
34, 25, 281.9685714285714, 0.010060473565588573, 1194691681.0810223, 763
35, 25, 413.77142857142854, 0.011090651241471428, 1093673229.5338635, 785
36, 25, 364.6828571428572, 0.011449701485942857, 1051453059.7014496, 807
37, 25, 265.5942857142857, 0.011641001482754284, 1013686035.1711044, 828
38, 25, 318.38857142857137, 0.012286549870508572, 992341645.3746827, 850
39, 25, 308.5857142857143, 0.01211687290216, 1008867110.8582594, 872
40, 25, 253.0257142857143, 0.011222114955091428, 1070703974.5369203, 894
