gen,pop_size,TotalLostPackets_media,delayMedio_media,throughputMedioBPS_media,simulations_count
23, 30, 254.02285714285713, 0.01201854929532857, 973703415.3988063, 633
24, 30, 341.60571428571427, 0.012792562079165714, 973163835.3410723, 659
25, 30, 357.8457142857143, 0.01258935075038857, 952059550.2109734, 685
26, 30, 242.97999999999996, 0.012975105318585714, 921786812.9415916, 711
27, 30, 201.85142857142856, 0.012386414225357143, 929378452.4671215, 737
28, 30, 188.3542857142857, 0.011956152054654286, 974484258.512606, 764
29, 30, 253.18285714285716, 0.011817098813617144, 991166287.8311831, 791
30, 30, 295.2371428571429, 0.012317194512305715, 948928579.3275826, 819
31, 30, 320.6485714285715, 0.012401797357417142, 954280064.8290018, 845
32, 30, 245.64857142857144, 0.01160069531426857, 1002426295.6996949, 871
33, 30, 273.58285714285716, 0.011658041888757142, 993041978.1379178, 896
34, 30, 214.4742857142857, 0.012354346558848572, 940985285.368261, 922
35, 30, 262.95428571428573, 0.011768772842794286, 988706518.6579775, 949
36, 30, 269.16285714285715, 0.012577069978674287, 942195922.770467, 976
37, 30, 287.8342857142857, 0.012482743371097144, 952110315.6911042, 1003
38, 30, 308.1257142857143, 0.011424051728777142, 1019761907.2695601, 1030
39, 30, 226.78000000000003, 0.012576426077268572, 920894956.1114705, 1057
40, 30, 214.2114285714286, 0.012785359160911428, 894273449.2126267, 1083
41, 30, 209.5885714285714, 0.012778085605505713, 921429245.9199829, 1109
42, 30, 302.71714285714285, 0.013080241955331428, 918721369.6346166, 1136
43, 30, 260.2085714285714, 0.012980662857342857, 894036081.461456, 1162
44, 30, 228.93714285714287, 0.012798375599814288, 923782082.3103603, 1188
45, 30, 229.82857142857148, 0.012302682048974285, 931519036.5159887, 1215
46, 30, 297.2800000000001, 0.013041664792308571, 892197582.8007486, 1242
47, 30, 283.13714285714286, 0.012850669822374285, 925452416.1597347, 1268
48, 30, 320.82, 0.011955515202145715, 1002532701.3275286, 1294
49, 30, 207.1142857142857, 0.012133146050145715, 980110364.3983309, 1320
50, 30, 261.83142857142855, 0.01273843475620857, 913545221.8573277, 1347
1, 35, 293.2257142857142, 0.013230565265722857, 894296550.69892, 33
2, 35, 257.06285714285707, 0.013316442705757141, 888233440.5225731, 67
3, 35, 300.5628571428571, 0.013429643070062858, 882582921.0961702, 100
4, 35, 321.3342857142857, 0.013402150934882857, 902075600.7785237, 133
5, 35, 298.42857142857144, 0.012389921419605713, 947237309.8202887, 166
6, 35, 310.3857142857143, 0.013044364989397145, 889078727.5960833, 198
7, 35, 289.8857142857143, 0.013236527394745715, 882859418.2042335, 230
8, 35, 334.1257142857143, 0.012874098234054285, 919923988.2982715, 263
9, 35, 346.52857142857147, 0.01202457157479143, 986372223.4777282, 295
10, 35, 268.66857142857145, 0.012704045727754288, 928665187.9921656, 329
11, 35, 218.85142857142856, 0.012739547614062855, 916343339.4290177, 362
12, 35, 308.7285714285714, 0.013023308662648572, 920375374.7807693, 394
13, 35, 256.29714285714283, 0.012327482864748574, 945723198.2843416, 427
14, 35, 328.0942857142857, 0.013402884295905715, 916651418.3952097, 459
15, 35, 260.65999999999997, 0.01340591018979143, 913049651.0816135, 491
16, 35, 283.46285714285716, 0.013348458814114287, 893611445.2163308, 524
17, 35, 320.4885714285714, 0.01309489602654286, 911771925.6273632, 557
18, 35, 257.9657142857143, 0.01268455309592, 919669818.2351955, 589
19, 35, 268.74285714285713, 0.012591650359317145, 927035501.9068075, 620
20, 35, 245.31714285714287, 0.012902269418077142, 907438204.4786365, 652
21, 35, 289.5028571428572, 0.013030630287111428, 923639057.7657725, 683
22, 35, 260.82000000000005, 0.012860235560062858, 935603577.6891474, 714
23, 35, 303.2057142857143, 0.012537653140828572, 940716131.958749, 746
24, 35, 305.12, 0.012480897233962857, 976291763.8551109, 777
25, 35, 332.9857142857143, 0.01244759689538857, 971538538.952871, 808
26, 35, 321.3457142857143, 0.01285983641797143, 928372694.502887, 839
27, 35, 277.91999999999996, 0.012960562085637142, 909553527.1413456, 869
28, 35, 252.7571428571428, 0.01269429655528, 925484852.919626, 901
29, 35, 239.14857142857142, 0.012602497296097142, 916426788.9335855, 933
30, 35, 233.19999999999996, 0.012727592302257142, 935146945.3001444, 964
31, 35, 207.23714285714286, 0.013143646673945717, 906431418.8880177, 995
32, 35, 174.81714285714287, 0.013208540680974287, 907295903.5337517, 1026
33, 35, 218.7885714285714, 0.012912658509828572, 910007108.7426074, 1057
34, 35, 263.15714285714284, 0.01332372877046, 898595954.2878872, 1088
35, 35, 249.46285714285713, 0.013380101785594286, 909826034.6915791, 1119
36, 35, 325.46285714285716, 0.013153198398514285, 921276913.6767588, 1150
37, 35, 311.65999999999997, 0.012837345671825715, 926592184.6413845, 1181
38, 35, 293.0942857142857, 0.013078089593360001, 914663298.9208269, 1211
39, 35, 315.53428571428566, 0.012872296776451431, 929050227.9238666, 1242
40, 35, 236.76000000000005, 0.012919106762097144, 908967678.7515342, 1272
41, 35, 233.26000000000005, 0.013353825706377142, 899927643.1616056, 1302
42, 35, 253.38285714285718, 0.013141567642085714, 903194966.0140995, 1334
43, 35, 256.5085714285714, 0.011856930161205714, 1002161307.1657631, 1365
44, 35, 275.0914285714286, 0.012507868422499999, 940553501.6856006, 1395
45, 35, 255.24285714285716, 0.012763749047248571, 909323252.8028538, 1426
46, 35, 317.61428571428576, 0.012711211342625714, 944093614.6537985, 1457
47, 35, 285.86285714285714, 0.012977576083557143, 903228114.5729744, 1488
48, 35, 317.47428571428566, 0.0130369464298, 921085668.9520695, 1520
49, 35, 290.5428571428571, 0.012728517181234283, 923755408.2070773, 1550
50, 35, 251.71714285714285, 0.013083211050137142, 894011752.0914503, 1581
1, 40, 299.7314285714286, 0.0130628744938, 928335418.3264637, 38
2, 40, 289.87142857142857, 0.0130130843302, 911649517.6856295, 77
3, 40, 269.3342857142857, 0.01274954075532, 929397384.7298567, 115
4, 40, 285.66571428571433, 0.01278064927123714, 932630197.2008682, 152
5, 40, 200.24, 0.012463222660854284, 943252633.4077524, 190
6, 40, 234.46857142857144, 0.012431317178728573, 937908065.1024631, 227
7, 40, 231.28857142857146, 0.012762656700637143, 918559643.9513677, 264
8, 40, 209.1885714285714, 0.012906104866325712, 897761771.0848087, 301
9, 40, 259.84285714285716, 0.013233182262568569, 896585162.4990267, 338
10, 40, 235.7457142857143, 0.013120123502519999, 891124018.3058151, 375
11, 40, 243.23142857142858, 0.013164800118728573, 888172400.0561256, 411
12, 40, 258.42857142857144, 0.012896919146005718, 900751399.3196173, 448
13, 40, 255.11142857142858, 0.012190481336474285, 947771169.9812925, 485
14, 40, 284.62571428571425, 0.012618509619508573, 918605425.434817, 521
15, 40, 264.66, 0.013029958287182859, 898635803.5066984, 557
16, 40, 273.37714285714287, 0.012853190472874287, 943120718.3345261, 593
17, 40, 287.8285714285714, 0.012708757208582857, 909022499.0328114, 630
18, 40, 306.0342857142857, 0.012835450088734286, 900860782.6226143, 667
19, 40, 242.66000000000003, 0.012972638241674286, 907940635.0081848, 703
20, 40, 243.6542857142857, 0.012220374787962859, 950676345.8666229, 739
21, 40, 260.8371428571428, 0.012465532898877144, 929228302.4028486, 775
22, 40, 209.05142857142854, 0.01304497835642, 893423385.6474997, 810
23, 40, 231.6857142857143, 0.013155536465051429, 918669380.7990984, 846
24, 40, 285.62857142857143, 0.0133438373735, 890905243.8184658, 881
25, 40, 286.12, 0.013225635016511427, 880479129.5593016, 917
26, 40, 282.5257142857143, 0.013526286991737144, 877110846.6163533, 954
27, 40, 287.4742857142857, 0.013632226253962858, 872796806.7447889, 991
28, 40, 316.81142857142856, 0.013096356373202856, 881373993.4781529, 1027
29, 40, 251.23142857142858, 0.013092140423877144, 882213416.6559185, 1063
30, 40, 237.43142857142857, 0.012993745469020001, 886752741.7889874, 1098
31, 40, 257.19142857142856, 0.013138815189765715, 881185618.1791613, 1134
32, 40, 191.1342857142857, 0.013192951570094286, 880068029.462507, 1170
33, 40, 222.16285714285715, 0.013094362965022857, 894737316.6502813, 1204
34, 40, 230.19714285714286, 0.012894946036931431, 899743233.0643141, 1241
35, 40, 262.6685714285714, 0.013115364443397143, 895636130.2294887, 1276
36, 40, 274.4657142857143, 0.012708393955145716, 916605994.511565, 1311
37, 40, 235.43428571428572, 0.012917074777265716, 891500791.6546751, 1347
38, 40, 313.41142857142853, 0.01292701093194, 906753418.0233902, 1382
39, 40, 238.04285714285712, 0.01311361144502, 888204075.8812733, 1419
40, 40, 254.69142857142856, 0.013039977633597145, 888692401.3517011, 1455
41, 40, 234.41428571428574, 0.012645225041022857, 914621316.2322143, 1490
42, 40, 228.14285714285717, 0.012806342817800001, 905168893.8311558, 1525
43, 40, 250.93142857142857, 0.012851316990497144, 898919982.0689293, 1561
44, 40, 244.21714285714285, 0.012890019245591428, 911312855.9323418, 1596
45, 40, 243.37999999999997, 0.01277019104012, 911334895.089494, 1632
46, 40, 266.01428571428573, 0.012705173555254287, 908517410.8163826, 1666
47, 40, 253.42, 0.012458221242737143, 928717343.0219158, 1701
48, 40, 238.51714285714283, 0.012078434071908572, 961095265.0717405, 1736
49, 40, 258.54285714285714, 0.012639591536637143, 918153455.0784594, 1771
50, 40, 270.7314285714286, 0.012740382683051426, 904944269.5385891, 1806
1, 45, 357.22285714285715, 0.012737758263060001, 946482103.5457513, 43
2, 45, 319.45142857142866, 0.012588506684265716, 961648349.8754988, 85
3, 45, 261.04857142857145, 0.012294121318085716, 967534542.2921718, 128
4, 45, 252.0514285714286, 0.012585304844494286, 939857813.6385771, 170
5, 45, 271.85428571428577, 0.012751241668654286, 920922305.1037585, 213
6, 45, 274.27142857142854, 0.012479910786854285, 941401232.6138608, 255
7, 45, 234.00571428571425, 0.012453883829188574, 949344559.6170025, 298
8, 45, 310.42571428571426, 0.01300693395413143, 921032437.9806206, 340
9, 45, 282.77714285714285, 0.012985453554180001, 904978843.3068116, 381
10, 45, 280.56, 0.012914158250445715, 949088109.8746288, 423
11, 45, 310.2914285714286, 0.012796562036957143, 946321539.294487, 465
12, 45, 325.2885714285714, 0.013106751769551431, 964485090.4924049, 506
13, 45, 319.71428571428567, 0.013813767190888573, 915418214.4238495, 548
14, 45, 269.18285714285713, 0.013506918434162856, 899886692.4541168, 590
15, 45, 347.75142857142856, 0.013477162527460002, 916837642.8171635, 630
16, 45, 384.58000000000004, 0.013363952689160002, 917709701.5053657, 673
17, 45, 288.00000000000006, 0.01243310760964, 939558198.205525, 714
18, 45, 311.7, 0.012661207123757142, 914154421.7652359, 756
19, 45, 319.0457142857143, 0.012697819170771429, 903570478.1091506, 796
20, 45, 361.89142857142855, 0.013011945098085714, 911787127.7078857, 837
21, 45, 329.15714285714284, 0.013134290966008572, 914957556.1458794, 876
22, 45, 332.13714285714286, 0.012926079515248573, 924859771.2645649, 917
23, 45, 337.9685714285714, 0.013129725849377143, 906136736.4342788, 958
24, 45, 357.2285714285714, 0.012837896136882859, 925662965.3067284, 997
25, 45, 354.9085714285714, 0.012875334022845717, 915480627.846632, 1037
26, 45, 355.7657142857143, 0.013020624402617146, 914672964.942601, 1077
27, 45, 305.7485714285714, 0.012872627340445714, 935423028.5286146, 1117
28, 45, 228.66000000000003, 0.013086430109648573, 897396156.4636719, 1158
29, 45, 317.4, 0.012718627091777143, 925635953.7981813, 1198
30, 45, 310.9057142857143, 0.012722976425879998, 935471852.6527659, 1237
31, 45, 241.46000000000004, 0.01294430281855143, 905418741.4830812, 1278
32, 45, 275.2371428571429, 0.012786503129031429, 921504089.7108587, 1318
33, 45, 286.1171428571428, 0.012856448898534285, 903005114.734051, 1359
34, 45, 230.71142857142854, 0.012976768936437144, 890332995.2802216, 1400
35, 45, 226.1542857142857, 0.013004724230680002, 891069802.9806134, 1441
36, 45, 283.6628571428572, 0.012977079626482854, 902574647.186203, 1480
37, 45, 252.82571428571433, 0.01324508054427143, 887957508.0025486, 1520
38, 45, 261.98, 0.013399849724454288, 887474291.5601261, 1560
39, 45, 250.80571428571426, 0.01309493985970286, 886977152.405749, 1599
40, 45, 254.6971428571428, 0.013114491477751428, 881547025.7317587, 1640
41, 45, 191.19714285714286, 0.013006041377497144, 883887230.8369913, 1679
42, 45, 265.2685714285714, 0.012778380146322854, 891529664.2649673, 1720
43, 45, 207.31714285714284, 0.012734483461917145, 884352097.8380558, 1760
44, 45, 213.44, 0.012763886707494287, 897894122.6847826, 1801
45, 45, 239.82, 0.012832548819525716, 899664279.4402494, 1841
46, 45, 227.69714285714286, 0.013207974067885717, 885767825.8017706, 1881
47, 45, 252.19714285714286, 0.013434706069631427, 877059100.0885417, 1922
48, 45, 216.95142857142855, 0.012912049512508572, 887961236.4441935, 1962
49, 45, 236.4714285714286, 0.013039788927245716, 886996182.2136202, 2002
50, 45, 205.10285714285715, 0.012695468868945714, 935151279.2741749, 2042
1, 50, 236.84571428571434, 0.012882153565719997, 906298467.4644568, 48
2, 50, 310.70000000000005, 0.013239130893542856, 896479253.8457645, 96
3, 50, 269.6485714285715, 0.01315985259768857, 888769296.6852248, 144
4, 50, 330.8228571428572, 0.013085950578902859, 888771327.8854939, 191
5, 50, 303.71428571428567, 0.013104223603317141, 905023612.1872711, 238
6, 50, 250.5285714285714, 0.012770826128739999, 919593902.9359586, 286
7, 50, 331.07142857142856, 0.012801744348582857, 916197378.7523874, 333
8, 50, 293.41999999999996, 0.013244046500122859, 892727265.9458416, 380
9, 50, 288.4485714285714, 0.012755581823571427, 917028145.0814478, 426
10, 50, 228.42285714285717, 0.012773565031585716, 889295230.5203304, 471
11, 50, 246.37714285714281, 0.012872332553934288, 909014682.349561, 518
12, 50, 223.4828571428571, 0.013164362233634286, 897612935.1679876, 564
13, 50, 293.96, 0.013514570201308574, 892855302.2349409, 611
14, 50, 293.8028571428571, 0.012995607467294284, 906928934.4930233, 658
15, 50, 294.5142857142857, 0.012668268868465716, 908437076.7196108, 705
16, 50, 322.62, 0.01355417391248857, 897226221.7864192, 752
17, 50, 298.24857142857144, 0.013423273528105715, 895172453.4040873, 798
18, 50, 325.89142857142855, 0.013220861202228571, 898436992.8102782, 843
19, 50, 219.50857142857143, 0.012940513931600001, 888962729.1166651, 889
20, 50, 199.8428571428571, 0.012760455020642858, 892628004.2189004, 935
21, 50, 280.3257142857143, 0.012373677554259999, 938928171.0967306, 980
22, 50, 306.4628571428571, 0.013366929768822857, 907930319.4132802, 1026
23, 50, 322.5628571428571, 0.013529413679737142, 903997417.3651651, 1072
24, 50, 303.03714285714284, 0.013425492965528571, 897658202.5275936, 1118
25, 50, 173.55142857142857, 0.012811105242217144, 897407050.3800551, 1163
26, 50, 260.32285714285706, 0.012806567177045713, 904448902.34246, 1208
27, 50, 266.69142857142856, 0.013178990510177143, 895214524.8259773, 1254
28, 50, 246.0885714285714, 0.013251919321105716, 882822464.3044901, 1299
29, 50, 236.6428571428571, 0.012913709744368573, 890855160.2629919, 1343
30, 50, 255.69714285714286, 0.01305321335427143, 886155484.4105009, 1387
31, 50, 227.9485714285714, 0.013325218867485713, 882414126.1367136, 1431
32, 50, 246.45142857142855, 0.013273875559345717, 878853541.7792189, 1476
33, 50, 271.9885714285714, 0.013142685697597144, 884864656.5479028, 1521
34, 50, 289.36, 0.01329863932332, 886837778.3672497, 1565
35, 50, 271.7, 0.013460326346485713, 879972419.8571001, 1610
36, 50, 271.4742857142857, 0.013489384580474287, 886588992.2285347, 1654
37, 50, 247.46571428571434, 0.013584984220645715, 873704653.61781, 1698
38, 50, 235.64285714285717, 0.012879444134017143, 887619886.8218043, 1741
39, 50, 185.6742857142857, 0.012707957752025715, 890725616.4448526, 1784
40, 50, 206.06857142857143, 0.012972795920285714, 887938438.2667558, 1827
41, 50, 282.34285714285716, 0.012860244355157141, 887427698.8710344, 1870
42, 50, 319.17999999999995, 0.01350599708410571, 880854137.9722039, 1913
43, 50, 312.43142857142857, 0.013329391213665715, 883935459.654713, 1956
44, 50, 267.42857142857144, 0.013262804755525714, 881149558.9929842, 1998
45, 50, 332.6942857142857, 0.012983272939460003, 883252355.8435338, 2041
46, 50, 238.56285714285713, 0.01312312055948, 886198860.8231398, 2083
47, 50, 220.19142857142856, 0.013409898979214286, 874623073.1427044, 2125
48, 50, 302.62857142857143, 0.013474488589280001, 876412776.1168883, 2168
49, 50, 266.5742857142857, 0.013830062208957144, 866041039.0816475, 2211
50, 50, 247.88285714285718, 0.013588963331888573, 865902954.5783339, 2251
